Variant;Question;Iteration;Response;Time;ROUGE-1;ROUGE-L;BERTScore-P;BERTScore-R;BERTScore-F1;Manual Score (1-4);Hallucination present
pt_local;Who were the Oathers?;1;The Oathers were an old dynasty that ruled Nexus for past 150 years, with Lord Loid being the current ruler.;2.958935022354126;0.7647058823529412;0.7058823529411764;0.7748169898986816;0.9303537607192993;0.8454917669296265;4;0
pt_local;Who were the Oathers?;2;The Oathers are an old dynasty that ruled Nexus for past 150 years, with Lord Loid being the current ruler.;2.955878973007202;0.8235294117647058;0.7647058823529412;0.7869722247123718;0.9459323287010193;0.8591615557670593;4;0
pt_local;Who were the Oathers?;3;The Oathers are an old dynasty that ruled Nexus for past 150 years, with Lord Loid being the current ruler from this dynasty.;3.0978569984436035;0.7567567567567568;0.7027027027027025;0.7536170482635498;0.941650927066803;0.8372059464454651;4;0
pt_local;What is the treason plot about?;1;I don't know about that, but there are rumors of an issue in the palace involving a plan to overthrow Lord Loid from his throne, with part of the royal guards reportedly being bribed to help. The mastermind behind it remains unknown.;3.028118848800659;0.34285714285714286;0.3142857142857143;0.6110935211181641;0.7008082866668701;0.6528832912445068;3;0
pt_local;What is the treason plot about?;2;I don't know specifically about the treason plot, as that information isn't explicitly stated in the provided context. However, it seems to be a plan involving some of the royal guards to overthrow Lord Loid and potentially take control of his throne. The mastermind behind this plot remains unknown for now.;3.378365993499756;0.3;0.17499999999999996;0.5244580507278442;0.5973789095878601;0.5585485696792603;3;0
pt_local;What is the treason plot about?;3;I don't know about that, but there are rumors of a plan to overthrow Lord Loid in the palace, and part of the royal guards were bribed to help with it. The mastermind behind this plot remains unknown.;2.857140064239502;0.4545454545454546;0.3939393939393939;0.6415435075759888;0.736733078956604;0.6858512163162231;3;0
pt_local;What thieves are stealing;1;I don't know specifically who the thieves are that have been causing trouble in Shire, but it is rumored they might be hiding either at the lake or in the forest. It would be wise to gather information from fellow travelers or tavern folk for more details.;3.697255849838257;0.25806451612903225;0.16129032258064516;0.4309372305870056;0.5822308659553528;0.4952878952026367;2;0
pt_local;What thieves are stealing;2;I don't know exactly who the thieves are in Shire, but it is known that they have a hideout either at Lake Omo or in the West Forest. It would be wise to gather information from fellow travelers or tavern-goers in either town.;3.703983783721924;0.23728813559322035;0.13559322033898305;0.4085153341293335;0.546223521232605;0.4674381613731384;2;0
pt_local;What thieves are stealing;3;I don't know exactly where the thieves are hiding, but it is common knowledge that they have a hideout either at Lake Omo or in the West Forest of Shire. Some people suggest talking to the travelling merchants or visiting the tavern in Shire to gather more information about their whereabouts.;3.998380184173584;0.18181818181818182;0.12121212121212123;0.43985605239868164;0.5500224232673645;0.48880887031555176;2;0
pt_local;Is it true that Lady Lili poisoned her husband?;1;I don't know about that, as I have no information on such matters beyond what you have shared with me.;2.1218478679656982;0.4444444444444445;0.4444444444444445;0.4899924695491791;0.8297392725944519;0.6161342859268188;4;0
pt_local;Is it true that Lady Lili poisoned her husband?;2;I don’t know about that.;1.5614030361175537;1.0;1.0;0.8178021907806396;0.8534209728240967;0.8352320194244385;4;0
pt_local;Is it true that Lady Lili poisoned her husband?;3;I don’t know about that, as there's no information provided in the context suggesting such an act by Lady Lili.;2.225602865219116;0.42857142857142855;0.42857142857142855;0.44278278946876526;0.7694802284240723;0.5621100664138794;4;0
pt_local;What is the AI?;1;I don't know about that. The context provided doesn't include information regarding an AI.;1.6230418682098389;0.5454545454545454;0.5454545454545454;0.5765311121940613;0.8681120276451111;0.6928958296775818;4;0
pt_local;What is the AI?;2;I don’t know about that, as AI does not exist in this context.;1.5210928916931152;0.6;0.6;0.5370731353759766;0.791289210319519;0.6398558020591736;4;0
pt_local;What is the AI?;3;I don't know about that in this context. The provided information doesn't include any details about an AI.;1.7630839347839355;0.4615384615384615;0.4615384615384615;0.5225105285644531;0.8163637518882751;0.6371899843215942;4;0
pt_local;What is internet?;1;I don't know about the concept of the internet, as it doesn't exist within the context provided.;1.499695062637329;0.39999999999999997;0.39999999999999997;0.4941384494304657;0.7484798431396484;0.5952795743942261;4;0
pt_local;What is internet?;2;I don't know about that, as internet does not exist in this context.;1.2942721843719482;0.6;0.6;0.5641046762466431;0.8728857040405273;0.685319721698761;4;0
pt_local;What is internet?;3;I don't know about that, as the context does not provide any information regarding the concept of internet.;1.4637298583984375;0.4799999999999999;0.4799999999999999;0.5109071135520935;0.8309271335601807;0.6327555775642395;4;0
