Variant;Question;Iteration;Response;Time;ROUGE-1;ROUGE-L;BERTScore-P;BERTScore-R;BERTScore-F1;Manual Score (1-4);Hallucination present
pt_local;Who was the ruler before Lady Lili?;1;The ruler before Lady Lili was her husband, Lord Loid. He died due to sickness at the age of 35.;1.3235480785369873;0.5517241379310346;0.3448275862068966;0.5586694478988647;0.7596418857574463;0.6438368558883667;4;0
pt_local;Who was the ruler before Lady Lili?;2;The ruler before Lady Lili in Shire was her husband, Lord Loid.;1.162048101425171;0.761904761904762;0.380952380952381;0.7405029535293579;0.8100417852401733;0.7737129926681519;4;0
pt_local;Who was the ruler before Lady Lili?;3;The ruler before Lady Lili was her husband, Lord Loid.;1.1142451763153076;0.8421052631578948;0.4210526315789474;0.7833643555641174;0.8108972907066345;0.7968930602073669;4;0
pt_local;Is Lord Loid a bartender in Nexus?;1;Lord Loid is indeed a bartender, but he is located in the BlackBull tavern in Nexus, not currently in Nexus itself.;1.1141788959503174;0.6285714285714286;0.5714285714285714;0.6100058555603027;0.6952563524246216;0.6498470902442932;1;1
pt_local;Is Lord Loid a bartender in Nexus?;2;Yes, Lord Loid is indeed a bartender in one of the taverns in Nexus called BlackBull.;1.0682392120361328;0.5333333333333333;0.4666666666666667;0.5814884305000305;0.6528541445732117;0.6151082515716553;1;1
pt_local;Is Lord Loid a bartender in Nexus?;3;Yes, Lord Loid is indeed a bartender in Nexus, specifically at the BlackBull tavern.;0.9809951782226562;0.5;0.42857142857142855;0.5987281203269958;0.6513580679893494;0.6239352226257324;1;1
pt_local;Is West forest in Shire?;1;Yes, according to my knowledge as a traveling merchant between Shire and Nexus, West Forest is located in the Shire.;1.0336792469024658;0.4615384615384615;0.4615384615384615;0.45037323236465454;0.6722294092178345;0.5393789410591125;4;0
pt_local;Is West forest in Shire?;2;No, West Forest is not in Shire. In fact, it seems that there are two versions of West Forest, one in Shire and one in Nexus, each with their own unique characteristics.;1.3367059230804443;0.2631578947368421;0.2631578947368421;0.3996032774448395;0.6734032034873962;0.5015704035758972;3;0
pt_local;Is West forest in Shire?;3;West Forest is actually located near Nexus, where you can find beautiful Cherry Blossom trees and a huge statue.;0.972506046295166;0.23999999999999996;0.23999999999999996;0.4546804428100586;0.5908631086349487;0.5139028429985046;3;0
pt_local;What is Nexus known for?;1;Nexus is the town known for good blacksmith practices, where you can find high-quality weapons such as swords, shields, axes and many other.;1.2890841960906982;0.5499999999999999;0.5;0.6759688854217529;0.7737075090408325;0.7215433716773987;4;0
pt_local;What is Nexus known for?;2;Nexus is known for its good blacksmith practices, where you can find high-quality weapons such as swords, shields, axes and many other.;1.2884600162506104;0.6153846153846153;0.5641025641025642;0.7120407223701477;0.8177231550216675;0.7612314224243164;4;0
pt_local;What is Nexus known for?;3;Nexus is known for its good blacksmith practices, where you can find high-quality weapons like swords, shields, axes and many other.;1.251760721206665;0.631578947368421;0.631578947368421;0.7146279811859131;0.823494553565979;0.7652085423469543;4;0
pt_local;Who were the Oathers?;1;The rulers of Nexus, referred to as the Oathers, ruled the town for the past 150 years before Lord Abraham took over, and later Lord Loid regained control after Lord Abraham's death.;1.6022579669952393;0.3829787234042553;0.3404255319148936;0.5704973936080933;0.782536506652832;0.6599022150039673;4;0
pt_local;Who were the Oathers?;2;The Oathers were an old dynasty that ruled Nexus for the past 150 years, with Lord Abraham being their last ruler before he passed away and was succeeded by Lord Loid.;1.5214691162109375;0.5777777777777778;0.5777777777777778;0.6667338609695435;0.9594522714614868;0.7867479920387268;4;0
pt_local;Who were the Oathers?;3;The Oathers were an old dynasty that ruled Nexus for past 150 years, and they came from a long line of rulers who had held power over the town before them.;1.501457691192627;0.5777777777777778;0.5333333333333333;0.7202399969100952;0.9193641543388367;0.8077106475830078;4;0
pt_local;What is the treason plot about?;1;There's an ongoing rumor that a group of royal guards were bribed to help overthrow Lord Loid in favor of Lady Lili, but the identity of the mastermind behind this plan remains unknown.;1.3273589611053467;0.4262295081967213;0.2622950819672131;0.6210872530937195;0.6490253210067749;0.6347490549087524;2;1
pt_local;What is the treason plot about?;2;Part of the royal guards got bribed to help overthrow Lady Lili, but the mastermind behind it remains unknown. The plan seems to be an attempt to take control of the Shire throne away from her.;1.3802809715270996;0.1904761904761905;0.12698412698412698;0.5588021278381348;0.5615492463111877;0.5601723194122314;2;1
pt_local;What is the treason plot about?;3;The treason plot involves a plan to overthrow Lady Lili, the ruler of the Shire, with some royal guards allegedly bribed to aid in the coup. The mastermind behind this plot remains unknown, but it's reported that there was a secret meeting planned for tonight in one of the caves in the West Forest.;1.7835021018981934;0.4634146341463415;0.3170731707317073;0.602454662322998;0.701796293258667;0.6483421921730042;2;1
pt_local;What thieves are stealing;1;The expensive materials and clothes stolen from the market in Shire's town.;0.998842716217041;0.7407407407407408;0.5925925925925927;0.659335732460022;0.6614378690719604;0.6603851318359375;3;0
pt_local;What thieves are stealing;2;It's the expensive materials and clothes from the market in Shire, specifically fabrics like silk and wool, and garments such as fine silks and embroidered cloaks, which have been stolen by thieves.;1.5022528171539307;0.5531914893617021;0.3404255319148936;0.5896352529525757;0.7198140621185303;0.6482537984848022;3;0
pt_local;What thieves are stealing;3;It seems that the thieves in the Shire town are targeting expensive materials and clothes from the market, which suggests they are after valuable fabrics and textiles.;1.2990717887878418;0.5365853658536585;0.4878048780487805;0.657776951789856;0.7801117300987244;0.7137402296066284;3;0
pt_local;Is it true that Lady Lili poisoned her husband?;1;I don’t know about that. I've heard rumors, but no one knows for certain what happened to Lord Loid, and as a merchant who's traveled between Shire and Nexus, I haven't had much information on the inner workings of the palace.;1.571493148803711;0.23529411764705882;0.23529411764705882;0.4095177948474884;0.8446183204650879;0.5515928268432617;3;0
pt_local;Is it true that Lady Lili poisoned her husband?;2;I don't know about that. I've only heard rumors and mixed feelings about Lady Lili's ascension to the throne, but there hasn't been any concrete information about her personal life or actions regarding her late husband.;1.4340777397155762;0.2608695652173913;0.2608695652173913;0.40002572536468506;0.8436225056648254;0.5427108407020569;3;0
pt_local;Is it true that Lady Lili poisoned her husband?;3;I don't know about that, I've heard rumors of foul play but no one has any concrete evidence to support such claims. However, many people in Shire believe that Lord Loid's death was indeed a result of politics and power struggles within the palace rather than poisoning.;1.6464240550994873;0.21428571428571425;0.21428571428571425;0.3687364459037781;0.8140840530395508;0.5075705647468567;3;0
pt_local;What is the AI?;1;I don’t know about that. I'm just a merchant who travels between Shire and Nexus, I don't have knowledge of any artificial intelligences or such topics.;1.118690013885498;0.34285714285714286;0.34285714285714286;0.46279796957969666;0.8585145473480225;0.6014001369476318;3;0
pt_local;What is the AI?;2;I don’t know about that.;0.588702917098999;1.0;1.0;0.8178021907806396;0.8534209728240967;0.8352320194244385;4;0
pt_local;What is the AI?;3;"I don’t know about that. I've never heard of anything called an ""AI"" before, but I've traveled to many places on my merchant journeys, including Shire and Nexus.";1.185549020767212;0.3243243243243243;0.3243243243243243;0.4225884675979614;0.8441635370254517;0.5632259249687195;4;0
pt_local;What is internet?;1;I don't know about that.;0.4844992160797119;1.0;1.0;0.8762770891189575;0.9203028678894043;0.8977504968643188;4;0
pt_local;What is internet?;2;I don't know about that. As a merchant traveling between Shire and Nexus, I've never heard of such a thing as 'internet' - it sounds like a magical concept that only those with wealth and power would be familiar with.;1.268657922744751;0.2553191489361702;0.2553191489361702;0.3992481827735901;0.8564615249633789;0.5446174740791321;2;1
pt_local;What is internet?;3;"I don't know about that. The concept of ""internet"" isn't something I've heard of, and as a merchant who travels between towns, my knowledge is limited to the world we live in.";1.1402850151062012;0.2926829268292683;0.2926829268292683;0.4328322410583496;0.8507972955703735;0.5737675428390503;4;0
