Variant,Question,Iteration,Response,Time,ROUGE-1,ROUGE-L,BERTScore-P,BERTScore-R,BERTScore-F1,Manual Score (1-4),Hallucination present
kg_cypher_gemma,What thieves are stealing,2,The thieves in Shire are stealing expensive materials and clothes from the market. It's rumored they have a hideout either near the lake or in the West Forest.,9.469636917,0.604651163,0.465116279,0.62185514,0.812597275,0.704544544,4,0
kg_cypher_gemma,What thieves are stealing,3,The thieves in Shire are stealing expensive materials and clothes from the market. It's said they have a hideout either near the lake or in the West Forest.,8.937764168,0.604651163,0.465116279,0.62313062,0.818092942,0.707424879,4,0
kg_cypher_gemma,Is it true that Lady Lili poisoned her husband?,1,"I don�t know about that, but I've heard Lord Loid, the bartender at the BlackBull, might know more about happenings in Nexus.",9.089295864,0.4,0.4,0.421862751,0.82286036,0.557769299,4,0
kg_cypher_gemma,Is it true that Lady Lili poisoned her husband?,2,"I don�t know about that, but I hear tell that Lord Loid, her husband, died of a sickness. Perhaps Loid, the bartender at the BlackBull, might know more�he hears many things.",10.33966899,0.307692308,0.307692308,0.361107469,0.776681185,0.493000805,4,0
kg_cypher_gemma,Is it true that Lady Lili poisoned her husband?,3,"I don�t know about that, but I've heard rumors of troubling events in Nexus and that Lord Loid, the bartender, might know more if you speak with him at the BlackBull tavern.",9.717477798,0.3,0.3,0.372251302,0.807382882,0.509563625,4,0
kg_cypher_gemma,What is the AI?,1,"I don�t know about that. I've only heard tales of towns and lords, not of strange ""AI.""",8.370593071,0.48,0.48,0.471455306,0.843760252,0.604912639,4,0
kg_cypher_gemma,What is the AI?,2,I don�t know about that. I�ve only ever heard tell of dealings between towns and lords.,8.445960999,0.5,0.5,0.503264427,0.80851531,0.620373964,4,0
kg_cypher_gemma,What is the AI?,3,"I don�t know about that. I�ve only heard tales of towns and lords, not of strange ""AI"" things.",8.580453157,0.461538462,0.461538462,0.456129789,0.800028026,0.581004381,4,0
kg_cypher_gemma,What is internet?,1,I don�t know about that. Such a thing is beyond my understanding as a merchant traveling between towns.,8.150598049,0.48,0.48,0.488916785,0.807352185,0.609021842,4,0
kg_cypher_gemma,What is internet?,2,I don�t know about that. Such a thing is beyond my understanding as a humble merchant.,8.389243841,0.52173913,0.52173913,0.512086391,0.808291256,0.626964509,4,0
kg_cypher_gemma,What is internet?,3,I don�t know about that. Such a thing is beyond my understanding as a merchant traveling between towns.,8.249408007,0.48,0.48,0.488916785,0.807352185,0.609021842,4,0
